voting,date,time
glos_56_100,11-01-2018,12:06:35
glos_56_101,11-01-2018,12:07:00
glos_56_102,11-01-2018,12:07:23
glos_56_103,11-01-2018,12:07:48
glos_56_104,11-01-2018,12:08:20
glos_56_105,11-01-2018,12:08:45
glos_56_106,11-01-2018,12:09:08
glos_56_107,11-01-2018,12:09:36
glos_56_108,11-01-2018,12:09:59
glos_56_109,11-01-2018,12:10:24
glos_56_11,11-01-2018,10:43:18
glos_56_110,11-01-2018,12:10:48
glos_56_111,11-01-2018,12:11:13
glos_56_112,11-01-2018,12:11:38
glos_56_113,11-01-2018,12:13:27
glos_56_114,11-01-2018,12:13:52
glos_56_115,11-01-2018,12:14:18
glos_56_116,11-01-2018,12:14:44
glos_56_117,11-01-2018,12:15:09
glos_56_118,11-01-2018,12:17:38
glos_56_119,11-01-2018,12:18:02
glos_56_12,11-01-2018,10:45:23
glos_56_120,11-01-2018,12:18:27
glos_56_121,11-01-2018,12:18:55
glos_56_122,11-01-2018,12:19:23
glos_56_123,11-01-2018,12:19:45
glos_56_124,11-01-2018,12:20:43
glos_56_125,11-01-2018,12:21:10
glos_56_126,11-01-2018,12:21:37
glos_56_127,11-01-2018,12:22:02
glos_56_128,11-01-2018,12:22:27
glos_56_129,11-01-2018,12:24:11
glos_56_13,11-01-2018,10:47:17
glos_56_130,11-01-2018,12:24:44
glos_56_131,11-01-2018,12:26:29
glos_56_132,11-01-2018,12:26:59
glos_56_133,11-01-2018,12:27:22
glos_56_134,11-01-2018,12:27:47
glos_56_135,11-01-2018,12:28:13
glos_56_136,11-01-2018,12:28:36
glos_56_137,11-01-2018,12:29:48
glos_56_138,11-01-2018,12:31:38
glos_56_139,11-01-2018,12:32:42
glos_56_14,11-01-2018,10:48:58
glos_56_140,11-01-2018,12:33:07
glos_56_141,11-01-2018,12:34:53
glos_56_142,11-01-2018,12:35:16
glos_56_143,11-01-2018,12:35:39
glos_56_144,11-01-2018,12:36:05
glos_56_145,11-01-2018,12:36:32
glos_56_146,11-01-2018,12:36:55
glos_56_147,11-01-2018,12:37:20
glos_56_148,11-01-2018,12:37:44
glos_56_149,11-01-2018,12:38:08
glos_56_15,11-01-2018,10:50:45
glos_56_150,11-01-2018,12:38:34
glos_56_151,11-01-2018,12:38:59
glos_56_152,11-01-2018,12:39:49
glos_56_153,11-01-2018,12:40:10
glos_56_154,11-01-2018,12:41:02
glos_56_155,11-01-2018,12:41:24
glos_56_156,11-01-2018,12:41:47
glos_56_157,11-01-2018,12:43:30
glos_56_158,11-01-2018,12:43:52
glos_56_159,11-01-2018,12:44:15
glos_56_16,11-01-2018,10:52:32
glos_56_160,11-01-2018,12:44:38
glos_56_161,11-01-2018,12:45:00
glos_56_162,11-01-2018,12:45:22
glos_56_163,11-01-2018,12:45:47
glos_56_164,11-01-2018,12:46:13
glos_56_165,11-01-2018,12:46:38
glos_56_166,11-01-2018,12:47:02
glos_56_167,11-01-2018,12:47:24
glos_56_168,11-01-2018,12:47:46
glos_56_169,11-01-2018,12:48:08
glos_56_17,11-01-2018,10:54:21
glos_56_170,11-01-2018,12:48:30
glos_56_171,11-01-2018,12:48:59
glos_56_172,11-01-2018,12:49:24
glos_56_173,11-01-2018,12:49:48
glos_56_174,11-01-2018,12:50:14
glos_56_175,11-01-2018,12:50:37
glos_56_176,11-01-2018,12:50:58
glos_56_177,11-01-2018,12:51:21
glos_56_178,11-01-2018,12:51:45
glos_56_179,11-01-2018,12:52:07
glos_56_18,11-01-2018,10:55:41
glos_56_180,11-01-2018,12:52:30
glos_56_181,11-01-2018,12:52:56
glos_56_182,11-01-2018,12:53:38
glos_56_183,11-01-2018,12:54:42
glos_56_184,11-01-2018,12:56:56
glos_56_185,11-01-2018,12:57:24
glos_56_186,11-01-2018,12:57:47
glos_56_187,11-01-2018,12:58:11
glos_56_188,11-01-2018,12:59:51
glos_56_189,11-01-2018,13:00:24
glos_56_19,11-01-2018,10:56:06
glos_56_190,11-01-2018,13:00:47
glos_56_191,11-01-2018,14:16:12
glos_56_192,11-01-2018,14:16:36
glos_56_193,11-01-2018,14:16:59
glos_56_194,11-01-2018,14:17:21
glos_56_195,11-01-2018,14:17:45
glos_56_196,11-01-2018,14:18:08
glos_56_197,11-01-2018,14:19:45
glos_56_198,11-01-2018,14:20:49
glos_56_199,11-01-2018,14:21:11
glos_56_2,11-01-2018,10:25:00
glos_56_20,11-01-2018,10:57:49
glos_56_200,11-01-2018,14:21:35
glos_56_201,11-01-2018,14:23:12
glos_56_202,11-01-2018,14:25:06
glos_56_203,11-01-2018,14:25:32
glos_56_204,11-01-2018,14:26:03
glos_56_205,11-01-2018,14:26:26
glos_56_206,11-01-2018,14:26:48
glos_56_207,11-01-2018,14:28:43
glos_56_208,11-01-2018,14:30:22
glos_56_209,11-01-2018,14:31:30
glos_56_21,11-01-2018,10:59:18
glos_56_210,11-01-2018,14:32:35
glos_56_211,11-01-2018,14:34:13
glos_56_212,11-01-2018,14:34:38
glos_56_213,11-01-2018,14:38:09
glos_56_214,11-01-2018,14:38:32
glos_56_215,11-01-2018,14:43:37
glos_56_216,11-01-2018,14:43:59
glos_56_217,11-01-2018,14:44:23
glos_56_218,11-01-2018,14:46:02
glos_56_219,11-01-2018,14:46:28
glos_56_22,11-01-2018,11:00:02
glos_56_220,11-01-2018,14:46:49
glos_56_221,11-01-2018,14:48:09
glos_56_222,11-01-2018,14:49:21
glos_56_223,11-01-2018,14:49:46
glos_56_224,11-01-2018,14:51:03
glos_56_225,11-01-2018,14:51:26
glos_56_226,11-01-2018,14:51:47
glos_56_227,11-01-2018,14:52:09
glos_56_228,11-01-2018,14:52:30
glos_56_229,11-01-2018,14:52:51
glos_56_23,11-01-2018,11:01:41
glos_56_230,11-01-2018,14:53:13
glos_56_231,11-01-2018,14:53:36
glos_56_232,11-01-2018,14:53:58
glos_56_233,11-01-2018,14:54:19
glos_56_234,11-01-2018,14:54:40
glos_56_235,11-01-2018,14:55:25
glos_56_236,11-01-2018,14:55:45
glos_56_237,11-01-2018,14:56:07
glos_56_238,11-01-2018,14:56:28
glos_56_239,11-01-2018,14:56:50
glos_56_24,11-01-2018,11:02:08
glos_56_240,11-01-2018,14:57:14
glos_56_241,11-01-2018,14:58:58
glos_56_242,11-01-2018,14:59:21
glos_56_243,11-01-2018,15:01:13
glos_56_244,11-01-2018,15:02:53
glos_56_245,11-01-2018,15:03:17
glos_56_246,11-01-2018,15:05:13
glos_56_247,11-01-2018,15:06:38
glos_56_248,11-01-2018,15:07:00
glos_56_249,11-01-2018,15:07:21
glos_56_25,11-01-2018,11:04:12
glos_56_250,11-01-2018,15:07:46
glos_56_251,11-01-2018,15:08:07
glos_56_252,11-01-2018,15:09:55
glos_56_253,11-01-2018,15:11:37
glos_56_254,11-01-2018,15:11:59
glos_56_255,11-01-2018,15:12:20
glos_56_256,11-01-2018,15:14:04
glos_56_257,11-01-2018,15:15:13
glos_56_258,11-01-2018,15:16:40
glos_56_259,11-01-2018,15:18:21
glos_56_26,11-01-2018,11:04:37
glos_56_260,11-01-2018,15:19:59
glos_56_261,11-01-2018,15:20:59
glos_56_262,11-01-2018,15:21:21
glos_56_263,11-01-2018,15:22:39
glos_56_264,11-01-2018,15:23:02
glos_56_265,11-01-2018,15:23:23
glos_56_266,11-01-2018,15:23:45
glos_56_267,11-01-2018,15:24:07
glos_56_268,11-01-2018,15:24:29
glos_56_269,11-01-2018,15:25:48
glos_56_27,11-01-2018,11:06:00
glos_56_270,11-01-2018,15:26:55
glos_56_271,11-01-2018,15:27:16
glos_56_272,11-01-2018,15:27:38
glos_56_273,11-01-2018,15:28:02
glos_56_274,11-01-2018,15:28:24
glos_56_275,11-01-2018,15:28:47
glos_56_276,11-01-2018,15:29:10
glos_56_277,11-01-2018,15:30:52
glos_56_278,11-01-2018,15:31:21
glos_56_279,11-01-2018,15:32:40
glos_56_28,11-01-2018,11:07:49
glos_56_280,11-01-2018,15:34:18
glos_56_281,11-01-2018,15:34:40
glos_56_282,11-01-2018,15:35:04
glos_56_283,11-01-2018,15:36:26
glos_56_284,11-01-2018,15:36:48
glos_56_285,11-01-2018,15:37:45
glos_56_286,11-01-2018,15:39:02
glos_56_287,11-01-2018,15:39:24
glos_56_288,11-01-2018,15:39:51
glos_56_289,11-01-2018,15:40:12
glos_56_29,11-01-2018,11:09:37
glos_56_290,11-01-2018,15:41:39
glos_56_291,11-01-2018,15:42:01
glos_56_292,11-01-2018,15:43:33
glos_56_293,11-01-2018,15:43:57
glos_56_294,11-01-2018,15:44:18
glos_56_295,11-01-2018,15:44:41
glos_56_296,11-01-2018,15:45:05
glos_56_297,11-01-2018,15:45:29
glos_56_298,11-01-2018,15:46:52
glos_56_299,11-01-2018,15:47:51
glos_56_3,11-01-2018,10:26:36
glos_56_30,11-01-2018,11:11:13
glos_56_300,11-01-2018,15:49:25
glos_56_301,11-01-2018,15:49:47
glos_56_302,11-01-2018,15:50:07
glos_56_303,11-01-2018,15:51:15
glos_56_304,11-01-2018,15:53:22
glos_56_305,11-01-2018,15:53:44
glos_56_306,11-01-2018,15:54:06
glos_56_307,11-01-2018,15:56:04
glos_56_308,11-01-2018,15:56:27
glos_56_309,11-01-2018,15:56:48
glos_56_31,11-01-2018,11:12:52
glos_56_310,11-01-2018,15:57:15
glos_56_311,11-01-2018,15:57:36
glos_56_312,11-01-2018,15:59:27
glos_56_313,11-01-2018,15:59:49
glos_56_314,11-01-2018,16:00:10
glos_56_315,11-01-2018,16:00:33
glos_56_316,11-01-2018,16:00:57
glos_56_317,11-01-2018,16:02:16
glos_56_318,11-01-2018,16:02:38
glos_56_319,11-01-2018,16:03:02
glos_56_32,11-01-2018,11:13:16
glos_56_320,11-01-2018,16:03:23
glos_56_321,11-01-2018,16:03:46
glos_56_322,11-01-2018,16:04:09
glos_56_323,11-01-2018,16:04:32
glos_56_324,11-01-2018,16:05:02
glos_56_325,11-01-2018,16:05:24
glos_56_326,11-01-2018,16:05:46
glos_56_327,11-01-2018,16:06:08
glos_56_328,11-01-2018,16:06:30
glos_56_329,11-01-2018,16:06:53
glos_56_33,11-01-2018,11:14:42
glos_56_330,11-01-2018,16:07:16
glos_56_331,11-01-2018,16:07:36
glos_56_332,11-01-2018,16:07:59
glos_56_333,11-01-2018,16:08:21
glos_56_334,11-01-2018,16:10:28
glos_56_335,11-01-2018,16:10:52
glos_56_336,11-01-2018,16:11:20
glos_56_337,11-01-2018,16:11:43
glos_56_338,11-01-2018,16:13:15
glos_56_339,11-01-2018,16:13:38
glos_56_34,11-01-2018,11:15:07
glos_56_340,11-01-2018,16:13:59
glos_56_341,11-01-2018,16:14:18
glos_56_342,11-01-2018,16:14:41
glos_56_343,11-01-2018,16:15:02
glos_56_344,11-01-2018,16:15:23
glos_56_345,11-01-2018,16:15:45
glos_56_346,11-01-2018,16:16:08
glos_56_347,11-01-2018,16:16:30
glos_56_348,11-01-2018,16:16:51
glos_56_349,11-01-2018,16:17:12
glos_56_35,11-01-2018,11:17:07
glos_56_350,11-01-2018,16:17:33
glos_56_351,11-01-2018,16:17:55
glos_56_352,11-01-2018,16:18:17
glos_56_353,11-01-2018,16:19:50
glos_56_354,11-01-2018,16:20:12
glos_56_355,11-01-2018,16:20:32
glos_56_356,11-01-2018,16:20:57
glos_56_357,11-01-2018,16:21:23
glos_56_358,11-01-2018,16:21:45
glos_56_359,11-01-2018,16:23:20
glos_56_36,11-01-2018,11:19:03
glos_56_360,11-01-2018,16:25:28
glos_56_361,11-01-2018,16:26:00
glos_56_362,11-01-2018,16:26:23
glos_56_363,11-01-2018,16:26:43
glos_56_364,11-01-2018,16:27:04
glos_56_365,11-01-2018,16:27:27
glos_56_366,11-01-2018,16:27:48
glos_56_367,11-01-2018,16:28:13
glos_56_368,11-01-2018,16:29:00
glos_56_369,11-01-2018,16:29:41
glos_56_37,11-01-2018,11:21:24
glos_56_370,11-01-2018,16:30:57
glos_56_371,11-01-2018,16:31:23
glos_56_372,11-01-2018,16:33:05
glos_56_373,11-01-2018,16:33:25
glos_56_374,11-01-2018,16:34:49
glos_56_375,11-01-2018,16:35:10
glos_56_376,11-01-2018,16:35:35
glos_56_377,11-01-2018,16:35:57
glos_56_378,11-01-2018,16:36:19
glos_56_379,11-01-2018,16:36:45
glos_56_38,11-01-2018,11:21:52
glos_56_380,11-01-2018,16:37:08
glos_56_381,11-01-2018,16:37:32
glos_56_382,11-01-2018,16:37:57
glos_56_383,11-01-2018,16:38:19
glos_56_384,11-01-2018,16:38:40
glos_56_385,11-01-2018,16:39:05
glos_56_386,11-01-2018,16:39:28
glos_56_387,11-01-2018,16:39:50
glos_56_388,11-01-2018,16:40:12
glos_56_389,11-01-2018,16:40:38
glos_56_39,11-01-2018,11:22:18
glos_56_390,11-01-2018,16:41:02
glos_56_391,11-01-2018,16:41:27
glos_56_392,11-01-2018,16:41:48
glos_56_393,11-01-2018,16:42:16
glos_56_394,11-01-2018,16:44:58
glos_56_395,11-01-2018,16:45:25
glos_56_396,11-01-2018,16:45:48
glos_56_397,11-01-2018,16:46:11
glos_56_398,11-01-2018,16:46:32
glos_56_399,11-01-2018,16:47:00
glos_56_4,11-01-2018,10:34:11
glos_56_40,11-01-2018,11:22:44
glos_56_400,11-01-2018,16:47:22
glos_56_401,11-01-2018,16:47:45
glos_56_402,11-01-2018,16:48:09
glos_56_403,11-01-2018,16:48:32
glos_56_404,11-01-2018,16:48:59
glos_56_405,11-01-2018,16:49:25
glos_56_406,11-01-2018,16:49:54
glos_56_407,11-01-2018,16:50:20
glos_56_408,11-01-2018,16:50:51
glos_56_409,11-01-2018,16:52:47
glos_56_41,11-01-2018,11:23:07
glos_56_42,11-01-2018,11:23:33
glos_56_43,11-01-2018,11:23:57
glos_56_44,11-01-2018,11:24:20
glos_56_45,11-01-2018,11:24:45
glos_56_46,11-01-2018,11:25:09
glos_56_47,11-01-2018,11:25:31
glos_56_48,11-01-2018,11:25:53
glos_56_49,11-01-2018,11:26:17
glos_56_5,11-01-2018,10:35:13
glos_56_50,11-01-2018,11:26:39
glos_56_51,11-01-2018,11:27:02
glos_56_52,11-01-2018,11:27:25
glos_56_53,11-01-2018,11:27:48
glos_56_54,11-01-2018,11:29:08
glos_56_55,11-01-2018,11:30:11
glos_56_56,11-01-2018,11:31:07
glos_56_57,11-01-2018,11:33:00
glos_56_58,11-01-2018,11:33:25
glos_56_59,11-01-2018,11:33:48
glos_56_6,11-01-2018,10:37:21
glos_56_60,11-01-2018,11:34:16
glos_56_61,11-01-2018,11:34:39
glos_56_62,11-01-2018,11:36:28
glos_56_63,11-01-2018,11:36:51
glos_56_64,11-01-2018,11:37:15
glos_56_65,11-01-2018,11:37:39
glos_56_66,11-01-2018,11:38:02
glos_56_67,11-01-2018,11:38:25
glos_56_68,11-01-2018,11:38:47
glos_56_69,11-01-2018,11:40:32
glos_56_7,11-01-2018,10:39:13
glos_56_70,11-01-2018,11:40:55
glos_56_71,11-01-2018,11:41:19
glos_56_72,11-01-2018,11:42:35
glos_56_73,11-01-2018,11:43:01
glos_56_74,11-01-2018,11:43:24
glos_56_75,11-01-2018,11:44:45
glos_56_76,11-01-2018,11:45:08
glos_56_77,11-01-2018,11:45:32
glos_56_78,11-01-2018,11:45:56
glos_56_79,11-01-2018,11:47:37
glos_56_8,11-01-2018,10:40:50
glos_56_80,11-01-2018,11:49:17
glos_56_81,11-01-2018,11:49:40
glos_56_82,11-01-2018,11:51:23
glos_56_83,11-01-2018,11:52:26
glos_56_84,11-01-2018,11:52:50
glos_56_85,11-01-2018,11:54:07
glos_56_86,11-01-2018,11:54:31
glos_56_87,11-01-2018,11:56:09
glos_56_88,11-01-2018,11:56:34
glos_56_89,11-01-2018,11:56:57
glos_56_9,11-01-2018,10:42:31
glos_56_90,11-01-2018,11:57:20
glos_56_91,11-01-2018,11:58:59
glos_56_92,11-01-2018,11:59:58
glos_56_93,11-01-2018,12:00:20
glos_56_94,11-01-2018,12:00:43
glos_56_95,11-01-2018,12:01:08
glos_56_96,11-01-2018,12:01:32
glos_56_97,11-01-2018,12:01:56
glos_56_98,11-01-2018,12:03:38
glos_56_99,11-01-2018,12:04:53
glos_57_1,25-01-2018,10:16:50
glos_57_10,26-01-2018,09:20:31
glos_57_11,26-01-2018,09:21:09
glos_57_12,26-01-2018,09:28:52
glos_57_13,26-01-2018,09:32:20
glos_57_14,26-01-2018,09:34:09
glos_57_15,26-01-2018,09:34:33
glos_57_16,26-01-2018,09:35:53
glos_57_17,26-01-2018,09:36:17
glos_57_18,26-01-2018,09:36:41
glos_57_19,26-01-2018,09:37:48
glos_57_2,25-01-2018,10:18:00
glos_57_20,26-01-2018,09:38:13
glos_57_21,26-01-2018,09:38:37
glos_57_22,26-01-2018,09:39:02
glos_57_23,26-01-2018,09:39:27
glos_57_24,26-01-2018,09:40:22
glos_57_25,26-01-2018,09:40:46
glos_57_26,26-01-2018,09:42:31
glos_57_27,26-01-2018,09:42:58
glos_57_28,26-01-2018,09:44:05
glos_57_29,26-01-2018,09:44:30
glos_57_3,25-01-2018,10:24:04
glos_57_30,26-01-2018,09:46:01
glos_57_31,26-01-2018,09:47:45
glos_57_32,26-01-2018,09:50:39
glos_57_33,26-01-2018,09:53:45
glos_57_34,26-01-2018,09:54:09
glos_57_35,26-01-2018,09:54:39
glos_57_36,26-01-2018,09:56:25
glos_57_37,26-01-2018,09:57:38
glos_57_38,26-01-2018,09:58:06
glos_57_39,26-01-2018,09:58:32
glos_57_4,25-01-2018,14:55:23
glos_57_40,26-01-2018,09:58:59
glos_57_41,26-01-2018,10:01:18
glos_57_42,26-01-2018,10:02:31
glos_57_43,26-01-2018,10:02:55
glos_57_44,26-01-2018,10:03:20
glos_57_45,26-01-2018,10:03:47
glos_57_46,26-01-2018,10:04:12
glos_57_47,26-01-2018,10:06:02
glos_57_48,26-01-2018,10:06:32
glos_57_49,26-01-2018,10:07:03
glos_57_5,25-01-2018,14:57:53
glos_57_50,26-01-2018,10:07:29
glos_57_51,26-01-2018,10:07:54
glos_57_52,26-01-2018,10:09:38
glos_57_53,26-01-2018,10:10:05
glos_57_54,26-01-2018,10:10:29
glos_57_55,26-01-2018,10:12:54
glos_57_56,26-01-2018,10:13:20
glos_57_57,26-01-2018,10:18:36
glos_57_58,26-01-2018,10:20:42
glos_57_59,26-01-2018,10:21:11
glos_57_6,26-01-2018,09:10:13
glos_57_60,26-01-2018,10:21:40
glos_57_61,26-01-2018,10:22:07
glos_57_62,26-01-2018,10:22:52
glos_57_63,26-01-2018,10:24:59
glos_57_64,26-01-2018,10:25:22
glos_57_65,26-01-2018,10:25:49
glos_57_66,26-01-2018,10:26:14
glos_57_67,26-01-2018,10:26:39
glos_57_68,26-01-2018,10:27:06
glos_57_69,26-01-2018,10:29:12
glos_57_7,26-01-2018,09:15:03
glos_57_70,26-01-2018,10:29:51
glos_57_71,26-01-2018,10:32:55
glos_57_72,26-01-2018,10:41:10
glos_57_73,26-01-2018,10:43:13
glos_57_74,26-01-2018,10:44:51
glos_57_75,26-01-2018,10:47:58
glos_57_76,26-01-2018,10:49:03
glos_57_77,26-01-2018,10:50:54
glos_57_78,26-01-2018,10:57:39
glos_57_79,26-01-2018,11:00:15
glos_57_8,26-01-2018,09:16:58
glos_57_80,26-01-2018,11:03:26
glos_57_81,26-01-2018,11:14:27
glos_57_82,26-01-2018,11:16:43
glos_57_83,26-01-2018,11:18:35
glos_57_84,26-01-2018,11:19:59
glos_57_85,26-01-2018,11:20:32
glos_57_86,26-01-2018,11:20:58
glos_57_87,26-01-2018,11:21:27
glos_57_88,26-01-2018,11:22:34
glos_57_89,26-01-2018,11:23:01
glos_57_9,26-01-2018,09:17:32
glos_57_90,26-01-2018,11:23:28
glos_57_91,26-01-2018,11:28:36
glos_57_92,26-01-2018,11:36:12
glos_57_93,26-01-2018,11:51:41
glos_57_94,26-01-2018,11:52:54
glos_58_1,08-02-2018,09:19:43
glos_58_10,08-02-2018,09:29:20
glos_58_11,08-02-2018,09:31:10
glos_58_12,08-02-2018,09:31:36
glos_58_13,08-02-2018,09:32:01
glos_58_14,08-02-2018,09:33:41
glos_58_15,08-02-2018,09:34:06
glos_58_16,08-02-2018,09:34:31
glos_58_17,08-02-2018,09:38:54
glos_58_18,08-02-2018,09:44:50
glos_58_19,08-02-2018,09:56:43
glos_58_2,08-02-2018,09:22:07
glos_58_20,08-02-2018,10:00:38
glos_58_21,08-02-2018,10:02:26
glos_58_22,08-02-2018,10:04:06
glos_58_23,08-02-2018,10:07:24
glos_58_24,08-02-2018,10:09:23
glos_58_25,08-02-2018,10:10:00
glos_58_26,08-02-2018,10:13:50
glos_58_27,08-02-2018,10:14:36
glos_58_28,08-02-2018,10:29:38
glos_58_29,08-02-2018,10:38:54
glos_58_3,08-02-2018,09:22:38
glos_58_30,08-02-2018,10:39:42
glos_58_31,08-02-2018,10:40:31
glos_58_32,08-02-2018,10:46:39
glos_58_33,08-02-2018,10:48:23
glos_58_34,08-02-2018,10:49:01
glos_58_35,08-02-2018,10:49:26
glos_58_36,08-02-2018,10:49:53
glos_58_37,08-02-2018,10:51:13
glos_58_38,08-02-2018,10:51:39
glos_58_39,08-02-2018,10:57:56
glos_58_4,08-02-2018,09:23:05
glos_58_40,08-02-2018,10:58:45
glos_58_41,08-02-2018,10:59:31
glos_58_5,08-02-2018,09:23:26
glos_58_6,08-02-2018,09:23:50
glos_58_7,08-02-2018,09:24:22
glos_58_8,08-02-2018,09:25:01
glos_58_9,08-02-2018,09:26:26
glos_59_1,28-02-2018,16:52:28
glos_59_10,28-02-2018,17:17:03
glos_59_100,06-03-2018,13:29:40
glos_59_101,06-03-2018,13:36:24
glos_59_102,06-03-2018,13:39:33
glos_59_103,06-03-2018,13:42:13
glos_59_104,06-03-2018,13:43:37
glos_59_105,06-03-2018,13:44:04
glos_59_106,06-03-2018,13:45:45
glos_59_107,06-03-2018,13:48:23
glos_59_108,06-03-2018,13:50:35
glos_59_109,06-03-2018,13:51:11
glos_59_11,28-02-2018,17:21:17
glos_59_110,06-03-2018,13:51:42
glos_59_111,06-03-2018,13:53:14
glos_59_112,06-03-2018,13:55:19
glos_59_113,06-03-2018,13:55:47
glos_59_114,06-03-2018,14:04:48
glos_59_116,06-03-2018,17:02:03
glos_59_117,06-03-2018,17:02:31
glos_59_118,06-03-2018,17:02:56
glos_59_119,06-03-2018,17:03:35
glos_59_12,28-02-2018,17:21:46
glos_59_120,06-03-2018,17:04:04
glos_59_121,06-03-2018,17:04:49
glos_59_122,06-03-2018,17:05:16
glos_59_123,06-03-2018,17:05:43
glos_59_124,06-03-2018,17:06:38
glos_59_125,06-03-2018,17:07:07
glos_59_126,06-03-2018,17:07:58
glos_59_127,06-03-2018,17:08:21
glos_59_128,06-03-2018,17:09:18
glos_59_129,06-03-2018,17:09:47
glos_59_13,28-02-2018,17:23:21
glos_59_130,06-03-2018,17:10:15
glos_59_131,06-03-2018,17:10:44
glos_59_132,06-03-2018,17:11:33
glos_59_133,06-03-2018,17:12:02
glos_59_134,06-03-2018,17:12:41
glos_59_135,06-03-2018,17:13:53
glos_59_136,06-03-2018,17:16:36
glos_59_137,06-03-2018,17:17:12
glos_59_138,06-03-2018,17:17:40
glos_59_139,06-03-2018,17:20:42
glos_59_14,28-02-2018,17:23:47
glos_59_140,06-03-2018,17:21:07
glos_59_141,06-03-2018,17:22:21
glos_59_142,06-03-2018,17:22:49
glos_59_143,06-03-2018,17:32:48
glos_59_144,06-03-2018,17:34:00
glos_59_145,06-03-2018,17:40:39
glos_59_146,06-03-2018,17:42:09
glos_59_147,06-03-2018,17:44:30
glos_59_148,06-03-2018,17:50:23
glos_59_149,06-03-2018,17:51:04
glos_59_15,28-02-2018,17:24:12
glos_59_16,28-02-2018,17:25:18
glos_59_17,28-02-2018,17:26:32
glos_59_18,28-02-2018,17:27:07
glos_59_19,28-02-2018,17:27:34
glos_59_2,28-02-2018,16:52:56
glos_59_20,28-02-2018,17:28:00
glos_59_21,28-02-2018,17:29:03
glos_59_22,28-02-2018,17:29:27
glos_59_23,28-02-2018,17:29:55
glos_59_24,28-02-2018,17:30:21
glos_59_25,28-02-2018,17:30:46
glos_59_26,28-02-2018,17:31:16
glos_59_27,28-02-2018,17:33:44
glos_59_28,28-02-2018,17:37:24
glos_59_29,28-02-2018,17:40:25
glos_59_3,28-02-2018,16:53:27
glos_59_30,28-02-2018,17:46:03
glos_59_31,28-02-2018,17:47:46
glos_59_32,28-02-2018,17:50:25
glos_59_33,28-02-2018,17:53:05
glos_59_34,28-02-2018,17:54:36
glos_59_35,28-02-2018,17:57:06
glos_59_36,28-02-2018,18:02:42
glos_59_37,28-02-2018,18:05:19
glos_59_38,28-02-2018,18:05:42
glos_59_39,28-02-2018,18:06:20
glos_59_4,28-02-2018,16:53:55
glos_59_40,28-02-2018,18:09:33
glos_59_41,28-02-2018,18:19:08
glos_59_42,28-02-2018,18:20:00
glos_59_43,01-03-2018,10:25:13
glos_59_44,01-03-2018,10:25:40
glos_59_45,01-03-2018,10:27:25
glos_59_46,01-03-2018,10:27:53
glos_59_47,01-03-2018,10:30:09
glos_59_48,01-03-2018,10:30:45
glos_59_49,01-03-2018,10:31:16
glos_59_5,28-02-2018,16:58:54
glos_59_50,01-03-2018,10:31:44
glos_59_51,01-03-2018,10:32:10
glos_59_52,01-03-2018,10:32:36
glos_59_53,01-03-2018,10:33:03
glos_59_54,01-03-2018,10:33:28
glos_59_55,01-03-2018,10:33:55
glos_59_56,01-03-2018,10:34:23
glos_59_57,01-03-2018,10:34:51
glos_59_58,01-03-2018,10:35:18
glos_59_59,01-03-2018,10:35:42
glos_59_6,28-02-2018,17:01:44
glos_59_60,01-03-2018,10:36:09
glos_59_61,01-03-2018,10:36:35
glos_59_62,01-03-2018,10:37:00
glos_59_63,01-03-2018,10:37:25
glos_59_64,01-03-2018,10:37:53
glos_59_65,01-03-2018,10:39:08
glos_59_66,01-03-2018,10:41:49
glos_59_67,01-03-2018,10:43:58
glos_59_68,01-03-2018,10:47:02
glos_59_69,01-03-2018,10:47:33
glos_59_7,28-02-2018,17:03:05
glos_59_70,01-03-2018,10:52:16
glos_59_71,01-03-2018,10:53:54
glos_59_72,01-03-2018,10:55:21
glos_59_73,01-03-2018,10:56:43
glos_59_74,01-03-2018,10:58:45
glos_59_75,06-03-2018,12:20:00
glos_59_76,06-03-2018,12:20:31
glos_59_77,06-03-2018,12:20:57
glos_59_78,06-03-2018,12:32:34
glos_59_79,06-03-2018,12:34:51
glos_59_8,28-02-2018,17:05:03
glos_59_80,06-03-2018,12:35:19
glos_59_81,06-03-2018,12:36:08
glos_59_82,06-03-2018,12:52:33
glos_59_83,06-03-2018,12:57:38
glos_59_84,06-03-2018,12:58:15
glos_59_85,06-03-2018,12:59:47
glos_59_86,06-03-2018,13:00:19
glos_59_87,06-03-2018,13:00:49
glos_59_88,06-03-2018,13:05:51
glos_59_89,06-03-2018,13:07:36
glos_59_9,28-02-2018,17:05:29
glos_59_90,06-03-2018,13:08:03
glos_59_91,06-03-2018,13:11:24
glos_59_92,06-03-2018,13:12:02
glos_59_93,06-03-2018,13:12:59
glos_59_94,06-03-2018,13:13:27
glos_59_95,06-03-2018,13:14:54
glos_59_96,06-03-2018,13:16:45
glos_59_97,06-03-2018,13:19:20
glos_59_98,06-03-2018,13:23:33
glos_59_99,06-03-2018,13:27:04
glos_5_1,15-12-2015,15:22:20
glos_5_10,16-12-2015,10:02:16
glos_5_11,16-12-2015,10:05:55
glos_5_12,16-12-2015,10:07:59
glos_5_13,16-12-2015,10:08:48
glos_5_14,16-12-2015,10:20:05
glos_5_15,16-12-2015,10:26:06
glos_5_16,16-12-2015,10:26:52
glos_5_17,16-12-2015,10:27:57
